ISIN,Currency,Venue,TradeTime,Price,Trade_id,Phase,Quantity,side,id,primary_ticker,primary_mic_x,TradeTime_min_1,TradeTime_1,best_bid,best_ask,market_state_best,best_bid_min_1s,best_ask_min_1s,market_state_min_1s,best_bid_1s,best_ask_1s,market_state_1s,slippage
BE0003593044,EUR,XBRU,2022-09-02 10:13:18.158,99.2,1204,CONTINUOUS_TRADING,11,1,324084,COFB,XBRU,2022-09-02 10:13:17.158,2022-09-02 10:13:19.158,99.15,99.35,CONTINUOUS_TRADING,,,,,,,0.75
DE0006047004,EUR,XETA,2022-09-02 10:13:45.391,46.16,1890,CONTINUOUS_TRADING,-26,-1,326218,HEI,XETR,2022-09-02 10:13:44.391,2022-09-02 10:13:46.391,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:13:59.225,46.19,1891,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:13:58.225,2022-09-02 10:14:00.225,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:14:03.147,8.825,607,CONTINUOUS_TRADING,-144,-1,327489,TEG,XETR,2022-09-02 10:14:02.147,2022-09-02 10:14:04.147,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:15:04.830,70.05,1405,CONTINUOUS_TRADING,-11,-1,331495,HBH,XETR,2022-09-02 10:15:03.830,2022-09-02 10:15:05.830,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:15:04.831,70.05,1406,CONTINUOUS_TRADING,-7,-1,331495,HBH,XETR,2022-09-02 10:15:03.831,2022-09-02 10:15:05.831,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:15:10.387,70.05,1407,CONTINUOUS_TRADING,-25,-1,331495,HBH,XETR,2022-09-02 10:15:09.387,2022-09-02 10:15:11.387,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:16:05.160,73.52,838,CONTINUOUS_TRADING,27,1,327496,LEG,XETR,2022-09-02 10:16:04.160,2022-09-02 10:16:06.160,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:17:21.945,8.82,608,CONTINUOUS_TRADING,-225,-1,327489,TEG,XETR,2022-09-02 10:17:20.945,2022-09-02 10:17:22.945,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:17:25.284,46.17,1892,CONTINUOUS_TRADING,-36,-1,326218,HEI,XETR,2022-09-02 10:17:24.284,2022-09-02 10:17:26.284,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:18:44.258,73.46,839,CONTINUOUS_TRADING,16,1,327496,LEG,XETR,2022-09-02 10:18:43.258,2022-09-02 10:18:45.258,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:19:21.120,14.29,376,CONTINUOUS_TRADING,-160,-1,329340,IDIA,XSWX,2022-09-02 10:19:20.120,2022-09-02 10:19:22.120,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:19:21.120,14.29,443,CONTINUOUS_TRADING,-127,-1,329340,IDIA,XSWX,2022-09-02 10:19:20.120,2022-09-02 10:19:22.120,,,,,,,,,,
BE0003593044,EUR,XBRU,2022-09-02 10:19:32.765,99.2,1205,CONTINUOUS_TRADING,11,1,324084,COFB,XBRU,2022-09-02 10:19:31.765,2022-09-02 10:19:33.765,99.1,99.35,CONTINUOUS_TRADING,,,,,,,0.5999999999999659
DE0008303504,EUR,XETA,2022-09-02 10:19:38.253,8.82,609,CONTINUOUS_TRADING,-124,-1,327489,TEG,XETR,2022-09-02 10:19:37.253,2022-09-02 10:19:39.253,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:19:39.253,8.825,610,CONTINUOUS_TRADING,-119,-1,327489,TEG,XETR,2022-09-02 10:19:38.253,2022-09-02 10:19:40.253,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:19:39.415,3.634,57,OPENING_AUCTION,-80,-1,331530,DEZ,XETR,2022-09-02 10:19:38.415,2022-09-02 10:19:40.415,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:19:39.930,46.11,1893,CONTINUOUS_TRADING,-25,-1,326218,HEI,XETR,2022-09-02 10:19:38.930,2022-09-02 10:19:40.930,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:19:45.960,73.58,840,CONTINUOUS_TRADING,27,1,327496,LEG,XETR,2022-09-02 10:19:44.960,2022-09-02 10:19:46.960,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:19:50.953,93.05,138,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:19:49.953,2022-09-02 10:19:51.953,93.05,93.1,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:19:50.960,93.05,139,CONTINUOUS_TRADING,12,1,328336,AED,XBRU,2022-09-02 10:19:49.960,2022-09-02 10:19:51.960,92.95,93.1,CONTINUOUS_TRADING,,,,,,,0.3333333333333333
DE0006305006,EUR,XETA,2022-09-02 10:21:17.234,3.636,58,OPENING_AUCTION,-250,-1,331530,DEZ,XETR,2022-09-02 10:21:16.234,2022-09-02 10:21:18.234,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:22:04.148,3.642,59,OPENING_AUCTION,-240,-1,331530,DEZ,XETR,2022-09-02 10:22:03.148,2022-09-02 10:22:05.148,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:22:22.243,46.24,1894,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:22:21.243,2022-09-02 10:22:23.243,,,,,,,,,,
DK0061804770,DKK,XCSE,2022-09-02 10:22:42.956,28.26,1376,CONTINUOUS_TRADING,109,1,377546522,HLUN B,XCSE,2022-09-02 10:22:41.956,2022-09-02 10:22:43.956,,,,,,,,,,
DK0061804770,DKK,XCSE,2022-09-02 10:22:42.956,28.26,1377,CONTINUOUS_TRADING,157,1,377546522,HLUN B,XCSE,2022-09-02 10:22:41.956,2022-09-02 10:22:43.956,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:23:32.157,93.05,140,CONTINUOUS_TRADING,3,1,328336,AED,XBRU,2022-09-02 10:23:31.157,2022-09-02 10:23:33.157,93.05,93.2,CONTINUOUS_TRADING,,,,92.95,93.15,CONTINUOUS_TRADING,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:23:32.157,93.05,141,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:23:31.157,2022-09-02 10:23:33.157,93.05,93.2,CONTINUOUS_TRADING,,,,92.95,93.15,CONTINUOUS_TRADING,1.0
DE0006047004,EUR,XETA,2022-09-02 10:26:24.685,46.18,1895,CONTINUOUS_TRADING,-33,-1,326218,HEI,XETR,2022-09-02 10:26:23.685,2022-09-02 10:26:25.685,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:27:23.429,92.85,142,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:27:22.429,2022-09-02 10:27:24.429,92.85,93.0,CONTINUOUS_TRADING,,,,,,,1.0
CH0363463438,CHF,XSWX,2022-09-02 10:28:02.084,14.35,377,CONTINUOUS_TRADING,-74,-1,329340,IDIA,XSWX,2022-09-02 10:28:01.084,2022-09-02 10:28:03.084,,,,,,,,,,
CH0386200239,CHF,XSWX,2022-09-02 10:28:05.848,69.1,1250,CONTINUOUS_TRADING,30,1,343570,MED,XSWX,2022-09-02 10:28:04.848,2022-09-02 10:28:06.848,,,,,,,,,,
CH0386200239,CHF,XSWX,2022-09-02 10:28:18.134,68.8,1251,CONTINUOUS_TRADING,24,1,343570,MED,XSWX,2022-09-02 10:28:17.134,2022-09-02 10:28:19.134,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:29:04.237,73.52,841,CONTINUOUS_TRADING,15,1,327496,LEG,XETR,2022-09-02 10:29:03.237,2022-09-02 10:29:05.237,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:29:05.490,3.636,60,OPENING_AUCTION,-115,-1,331530,DEZ,XETR,2022-09-02 10:29:04.490,2022-09-02 10:29:06.490,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:29:27.733,8.85,611,CONTINUOUS_TRADING,-196,-1,327489,TEG,XETR,2022-09-02 10:29:26.733,2022-09-02 10:29:28.733,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:29:31.676,46.2,1896,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:29:30.676,2022-09-02 10:29:32.676,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:30:01.188,73.56,842,CONTINUOUS_TRADING,17,1,327496,LEG,XETR,2022-09-02 10:30:00.188,2022-09-02 10:30:02.188,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:30:14.342,73.58,843,CONTINUOUS_TRADING,15,1,327496,LEG,XETR,2022-09-02 10:30:13.342,2022-09-02 10:30:15.342,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:31:09.908,3.634,61,OPENING_AUCTION,-357,-1,331530,DEZ,XETR,2022-09-02 10:31:08.908,2022-09-02 10:31:10.908,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:31:27.676,46.12,1897,CONTINUOUS_TRADING,-39,-1,326218,HEI,XETR,2022-09-02 10:31:26.676,2022-09-02 10:31:28.676,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:31:42.816,73.3,844,CONTINUOUS_TRADING,20,1,327496,LEG,XETR,2022-09-02 10:31:41.816,2022-09-02 10:31:43.816,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:31:42.843,92.75,143,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:31:41.843,2022-09-02 10:31:43.843,92.7,92.8,CONTINUOUS_TRADING,,,,92.7,92.8,CONTINUOUS_TRADING,0.5
BE0003593044,EUR,XBRU,2022-09-02 10:32:07.754,99.25,1206,CONTINUOUS_TRADING,11,1,324084,COFB,XBRU,2022-09-02 10:32:06.754,2022-09-02 10:32:08.754,99.15,99.3,CONTINUOUS_TRADING,,,,,,,0.3333333333333333
DE0006083405,EUR,XETA,2022-09-02 10:32:56.340,69.85,1408,CONTINUOUS_TRADING,-19,-1,331495,HBH,XETR,2022-09-02 10:32:55.340,2022-09-02 10:32:57.340,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:32:56.374,69.85,1409,CONTINUOUS_TRADING,-18,-1,331495,HBH,XETR,2022-09-02 10:32:55.374,2022-09-02 10:32:57.374,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:33:26.205,8.81,612,CONTINUOUS_TRADING,-115,-1,327489,TEG,XETR,2022-09-02 10:33:25.205,2022-09-02 10:33:27.205,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:34:15.285,46.13,1898,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:34:14.285,2022-09-02 10:34:16.285,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:35:03.377,8.82,613,CONTINUOUS_TRADING,-122,-1,327489,TEG,XETR,2022-09-02 10:35:02.377,2022-09-02 10:35:04.377,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:35:26.695,3.634,62,OPENING_AUCTION,-64,-1,331530,DEZ,XETR,2022-09-02 10:35:25.695,2022-09-02 10:35:27.695,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:35:29.142,3.632,63,OPENING_AUCTION,-1102,-1,331530,DEZ,XETR,2022-09-02 10:35:28.142,2022-09-02 10:35:30.142,,,,,,,,,,
DK0060655629,DKK,XCSE,2022-09-02 10:35:54.078,245.4,1356,CONTINUOUS_TRADING,-36,-1,329527,DFDS,XCSE,2022-09-02 10:35:53.078,2022-09-02 10:35:55.078,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 10:36:18.329,3.638,64,OPENING_AUCTION,-79,-1,331530,DEZ,XETR,2022-09-02 10:36:17.329,2022-09-02 10:36:19.329,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:36:22.733,69.9,1410,CONTINUOUS_TRADING,-10,-1,331495,HBH,XETR,2022-09-02 10:36:21.733,2022-09-02 10:36:23.733,,,,,,,,,,
DE0006083405,EUR,XETA,2022-09-02 10:36:22.734,69.9,1411,CONTINUOUS_TRADING,-20,-1,331495,HBH,XETR,2022-09-02 10:36:21.734,2022-09-02 10:36:23.734,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:36:57.656,92.75,144,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:36:56.656,2022-09-02 10:36:58.656,92.75,92.9,CONTINUOUS_TRADING,92.75,92.9,CONTINUOUS_TRADING,92.75,92.9,CONTINUOUS_TRADING,1.0
DE0006047004,EUR,XETA,2022-09-02 10:37:09.461,46.23,1899,CONTINUOUS_TRADING,-23,-1,326218,HEI,XETR,2022-09-02 10:37:08.461,2022-09-02 10:37:10.461,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:37:53.959,92.75,145,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:37:52.959,2022-09-02 10:37:54.959,92.75,92.9,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:37:53.961,92.75,146,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:37:52.961,2022-09-02 10:37:54.961,92.75,92.9,CONTINUOUS_TRADING,,,,,,,1.0
DE0008303504,EUR,XETA,2022-09-02 10:37:58.011,8.84,614,CONTINUOUS_TRADING,-141,-1,327489,TEG,XETR,2022-09-02 10:37:57.011,2022-09-02 10:37:59.011,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:38:19.309,14.44,444,CONTINUOUS_TRADING,-74,-1,329340,IDIA,XSWX,2022-09-02 10:38:18.309,2022-09-02 10:38:20.309,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:38:19.309,14.44,378,CONTINUOUS_TRADING,-119,-1,329340,IDIA,XSWX,2022-09-02 10:38:18.309,2022-09-02 10:38:20.309,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:38:23.407,14.44,379,CONTINUOUS_TRADING,-16,-1,329340,IDIA,XSWX,2022-09-02 10:38:22.407,2022-09-02 10:38:24.407,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 10:38:26.525,14.46,380,CONTINUOUS_TRADING,-77,-1,329340,IDIA,XSWX,2022-09-02 10:38:25.525,2022-09-02 10:38:27.525,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:38:55.342,92.75,148,CONTINUOUS_TRADING,2,1,328336,AED,XBRU,2022-09-02 10:38:54.342,2022-09-02 10:38:56.342,92.75,92.9,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:38:55.342,92.75,147,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:38:54.342,2022-09-02 10:38:56.342,92.75,92.9,CONTINUOUS_TRADING,,,,,,,1.0
DE0006083405,EUR,XETA,2022-09-02 10:40:13.508,70.05,1412,CONTINUOUS_TRADING,-22,-1,331495,HBH,XETR,2022-09-02 10:40:12.508,2022-09-02 10:40:14.508,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:40:31.937,46.2,1900,CONTINUOUS_TRADING,-24,-1,326218,HEI,XETR,2022-09-02 10:40:30.937,2022-09-02 10:40:32.937,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:41:25.352,92.9,149,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:41:24.352,2022-09-02 10:41:26.352,92.9,93.0,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:42:08.750,92.9,150,CONTINUOUS_TRADING,15,1,328336,AED,XBRU,2022-09-02 10:42:07.750,2022-09-02 10:42:09.750,92.9,93.0,CONTINUOUS_TRADING,,,,92.85,92.95,CONTINUOUS_TRADING,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:42:08.769,92.9,151,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:42:07.769,2022-09-02 10:42:09.769,92.85,93.0,CONTINUOUS_TRADING,,,,92.85,92.95,CONTINUOUS_TRADING,0.6666666666666035
DE0006047004,EUR,XETA,2022-09-02 10:42:45.568,46.22,1901,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:42:44.568,2022-09-02 10:42:46.568,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:42:45.630,8.845,615,CONTINUOUS_TRADING,-139,-1,327489,TEG,XETR,2022-09-02 10:42:44.630,2022-09-02 10:42:46.630,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:43:43.520,92.85,152,CONTINUOUS_TRADING,3,1,328336,AED,XBRU,2022-09-02 10:43:42.520,2022-09-02 10:43:44.520,92.85,92.95,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:43:55.870,92.85,153,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:43:54.870,2022-09-02 10:43:56.870,92.85,92.95,CONTINUOUS_TRADING,,,,92.85,92.95,CONTINUOUS_TRADING,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:43:55.871,92.85,154,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:43:54.871,2022-09-02 10:43:56.871,92.85,92.95,CONTINUOUS_TRADING,,,,92.85,92.95,CONTINUOUS_TRADING,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:44:20.918,92.85,155,CONTINUOUS_TRADING,6,1,328336,AED,XBRU,2022-09-02 10:44:19.918,2022-09-02 10:44:21.918,92.8,92.95,CONTINUOUS_TRADING,,,,92.8,92.9,CONTINUOUS_TRADING,0.6666666666666983
BE0003593044,EUR,XBRU,2022-09-02 10:44:21.543,99.35,1207,CONTINUOUS_TRADING,16,1,324084,COFB,XBRU,2022-09-02 10:44:20.543,2022-09-02 10:44:22.543,99.3,99.45,CONTINUOUS_TRADING,,,,99.2,99.3,CONTINUOUS_TRADING,0.6666666666666983
DE0006047004,EUR,XETA,2022-09-02 10:46:23.718,46.17,1902,CONTINUOUS_TRADING,-25,-1,326218,HEI,XETR,2022-09-02 10:46:22.718,2022-09-02 10:46:24.718,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:46:27.716,92.85,156,CONTINUOUS_TRADING,14,1,328336,AED,XBRU,2022-09-02 10:46:26.716,2022-09-02 10:46:28.716,92.8,92.95,CONTINUOUS_TRADING,92.85,92.95,CONTINUOUS_TRADING,,,,0.6666666666666983
DE000LEG1110,EUR,XETA,2022-09-02 10:46:58.597,73.36,845,CONTINUOUS_TRADING,14,1,327496,LEG,XETR,2022-09-02 10:46:57.597,2022-09-02 10:46:59.597,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:49:41.774,46.14,1903,CONTINUOUS_TRADING,-25,-1,326218,HEI,XETR,2022-09-02 10:49:40.774,2022-09-02 10:49:42.774,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:50:19.266,92.65,157,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:50:18.266,2022-09-02 10:50:20.266,92.6,92.65,CONTINUOUS_TRADING,,,,,,,0.0
DE000LEG1110,EUR,XETA,2022-09-02 10:50:20.082,73.24,846,CONTINUOUS_TRADING,14,1,327496,LEG,XETR,2022-09-02 10:50:19.082,2022-09-02 10:50:21.082,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:50:21.424,8.795,616,CONTINUOUS_TRADING,-133,-1,327489,TEG,XETR,2022-09-02 10:50:20.424,2022-09-02 10:50:22.424,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:52:33.408,46.14,1904,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:52:32.408,2022-09-02 10:52:34.408,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:53:18.977,8.8,617,CONTINUOUS_TRADING,-10,-1,327489,TEG,XETR,2022-09-02 10:53:17.977,2022-09-02 10:53:19.977,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:53:18.977,8.8,618,CONTINUOUS_TRADING,-111,-1,327489,TEG,XETR,2022-09-02 10:53:17.977,2022-09-02 10:53:19.977,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:53:56.716,92.65,158,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:53:55.716,2022-09-02 10:53:57.716,92.65,92.75,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:53:56.717,92.65,159,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:53:55.717,2022-09-02 10:53:57.717,92.65,92.75,CONTINUOUS_TRADING,,,,,,,1.0
DE0006047004,EUR,XETA,2022-09-02 10:55:43.597,46.2,1905,CONTINUOUS_TRADING,-26,-1,326218,HEI,XETR,2022-09-02 10:55:42.597,2022-09-02 10:55:44.597,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 10:56:42.385,92.65,160,CONTINUOUS_TRADING,11,1,328336,AED,XBRU,2022-09-02 10:56:41.385,2022-09-02 10:56:43.385,92.65,92.7,CONTINUOUS_TRADING,,,,,,,1.0
BE0003851681,EUR,XBRU,2022-09-02 10:56:56.667,92.65,161,CONTINUOUS_TRADING,1,1,328336,AED,XBRU,2022-09-02 10:56:55.667,2022-09-02 10:56:57.667,92.65,92.7,CONTINUOUS_TRADING,,,,,,,1.0
DE0006083405,EUR,XETA,2022-09-02 10:57:00.007,70.0,1413,CONTINUOUS_TRADING,-15,-1,331495,HBH,XETR,2022-09-02 10:56:59.007,2022-09-02 10:57:01.007,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:57:29.294,8.805,619,CONTINUOUS_TRADING,-116,-1,327489,TEG,XETR,2022-09-02 10:57:28.294,2022-09-02 10:57:30.294,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:58:31.821,46.28,1906,CONTINUOUS_TRADING,-5,-1,326218,HEI,XETR,2022-09-02 10:58:30.821,2022-09-02 10:58:32.821,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 10:58:59.752,46.28,1907,CONTINUOUS_TRADING,-22,-1,326218,HEI,XETR,2022-09-02 10:58:58.752,2022-09-02 10:59:00.752,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 10:59:14.868,8.81,620,CONTINUOUS_TRADING,-118,-1,327489,TEG,XETR,2022-09-02 10:59:13.868,2022-09-02 10:59:15.868,,,,,,,,,,
DE000LEG1110,EUR,XETA,2022-09-02 10:59:52.047,73.42,847,CONTINUOUS_TRADING,23,1,327496,LEG,XETR,2022-09-02 10:59:51.047,2022-09-02 10:59:53.047,,,,,,,,,,
BE0003851681,EUR,XBRU,2022-09-02 11:00:58.132,92.85,162,CONTINUOUS_TRADING,15,1,328336,AED,XBRU,2022-09-02 11:00:57.132,2022-09-02 11:00:59.132,92.8,93.0,CONTINUOUS_TRADING,,,,,,,0.7500000000000178
DE000LEG1110,EUR,XETA,2022-09-02 11:02:02.379,73.5,848,CONTINUOUS_TRADING,2,1,327496,LEG,XETR,2022-09-02 11:02:01.379,2022-09-02 11:02:03.379,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 11:02:02.892,8.79,621,CONTINUOUS_TRADING,-11,-1,327489,TEG,XETR,2022-09-02 11:02:01.892,2022-09-02 11:02:03.892,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 11:02:13.131,46.38,1908,CONTINUOUS_TRADING,-17,-1,326218,HEI,XETR,2022-09-02 11:02:12.131,2022-09-02 11:02:14.131,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 11:02:18.559,14.47,381,CONTINUOUS_TRADING,-196,-1,329340,IDIA,XSWX,2022-09-02 11:02:17.559,2022-09-02 11:02:19.559,,,,,,,,,,
DE0006305006,EUR,XETA,2022-09-02 11:02:25.918,3.634,65,OPENING_AUCTION,-7,-1,331530,DEZ,XETR,2022-09-02 11:02:24.918,2022-09-02 11:02:26.918,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 11:02:29.160,14.46,445,CONTINUOUS_TRADING,-134,-1,329340,IDIA,XSWX,2022-09-02 11:02:28.160,2022-09-02 11:02:30.160,,,,,,,,,,
CH0363463438,CHF,XSWX,2022-09-02 11:02:29.160,14.46,382,CONTINUOUS_TRADING,-113,-1,329340,IDIA,XSWX,2022-09-02 11:02:28.160,2022-09-02 11:02:30.160,,,,,,,,,,
DE0006047004,EUR,XETA,2022-09-02 11:02:49.896,46.31,1909,CONTINUOUS_TRADING,-39,-1,326218,HEI,XETR,2022-09-02 11:02:48.896,2022-09-02 11:02:50.896,,,,,,,,,,
BE0003593044,EUR,XBRU,2022-09-02 11:03:06.766,99.3,1208,CONTINUOUS_TRADING,13,1,324084,COFB,XBRU,2022-09-02 11:03:05.766,2022-09-02 11:03:07.766,99.3,99.35,CONTINUOUS_TRADING,,,,,,,1.0
DE0008303504,EUR,XETA,2022-09-02 11:03:12.731,8.81,622,CONTINUOUS_TRADING,-184,-1,327489,TEG,XETR,2022-09-02 11:03:11.731,2022-09-02 11:03:13.731,,,,,,,,,,
DE0008303504,EUR,XETA,2022-09-02 11:03:12.742,8.81,623,CONTINUOUS_TRADING,-28,-1,327489,TEG,XETR,2022-09-02 11:03:11.742,2022-09-02 11:03:13.742,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 11:04:01.088,42.235,2285,CONTINUOUS_TRADING,35,1,326455,BAS,XETR,2022-09-02 11:04:00.088,2022-09-02 11:04:02.088,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 11:04:01.974,30.63,2103,CONTINUOUS_TRADING,15,1,326232,1COV,XETR,2022-09-02 11:04:00.974,2022-09-02 11:04:02.974,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 11:04:01.974,30.63,2102,CONTINUOUS_TRADING,31,1,326232,1COV,XETR,2022-09-02 11:04:00.974,2022-09-02 11:04:02.974,,,,,,,,,,
DE000BAY0017,EUR,XETA,2022-09-02 11:04:02.691,51.58,2768,CONTINUOUS_TRADING,37,1,326539,BAYN,XETR,2022-09-02 11:04:01.691,2022-09-02 11:04:03.691,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 11:04:04.046,30.63,2104,CONTINUOUS_TRADING,31,1,326232,1COV,XETR,2022-09-02 11:04:03.046,2022-09-02 11:04:05.046,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 11:04:11.705,30.63,2105,CONTINUOUS_TRADING,43,1,326232,1COV,XETR,2022-09-02 11:04:10.705,2022-09-02 11:04:12.705,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 11:04:30.879,42.22,2286,CONTINUOUS_TRADING,26,1,326455,BAS,XETR,2022-09-02 11:04:29.879,2022-09-02 11:04:31.879,,,,,,,,,,
DE0006062144,EUR,XETA,2022-09-02 11:04:33.436,30.62,2106,CONTINUOUS_TRADING,41,1,326232,1COV,XETR,2022-09-02 11:04:32.436,2022-09-02 11:04:34.436,,,,,,,,,,
DE000BASF111,EUR,XETA,2022-09-02 11:04:44.027,42.21,2287,CONTINUOUS_TRADING,23,1,326455,BAS,XETR,2022-09-02 11:04:43.027,2022-09-02 11:04:45.027,,,,,,,,,,
